POYEAR,POSERIES,PONO,ITEMCODE,INDENTOR,INDYEAR,INDENTNO,MAJSRNO,ENQYEAR,ENQNO,SQTY,PORATE,DISCPER,DLVDATE,AP_VALUE,RECPTYEAR,RECPTNO,RECPTDATE,RECPTQTY,INWYEAR,INWARDNO,INWQTY,STATUS,USERID,ACTION,MOREDESC,MOREDESC1,MOREDESC2,DEPTYPE,DEPTCODE,MACHTYPE,MACHCODE,GPS_QTY,PEN_QTY
20122013,ST,2398,11107125,153,20122013,90257,,,0,7,275,20,29-03-13,1617,20122013,9031,23-03-13,7.5,20122013,8609,7.5,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2399,11133364,153,20122013,90257,,,0,5,380,0,29-03-13,1995,20132014,63,04-04-13,5,20132014,57,5,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2400,11881441,153,20122013,90257,,,0,10,165,0,29-03-13,1732.5,20132014,129,05-04-13,10,20132014,128,10,E,STORE,ADD,,,,D,901,,,0,0
20122013,ST,2401,11201018,130,20122013,30449,,,0,48,95,0,29-03-13,4788,20132014,143,05-04-13,48.41,20132014,144,48.41,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2402,11281062,130,20122013,30449,,,0,12,7,0,29-03-13,88.2,20122013,9056,23-03-13,12,20122013,8630,12,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2403,12002003,160,20122013,30455,,,0,1,3675,46,29-03-13,2341.27, ,0,NULL,0,20132014,177,1, ,STORE,ADD,,,,D,307,,,0,0
20122013,ST,2404,12005003,160,20122013,30455,,,0,50,18,0,29-03-13,1035,20122013,9083,25-03-13,50,20122013,8669,50,E,STORE,UPD,,,,D,307,,,0,0
20122013,ST,2404,12081037,160,20122013,30455,, ,0,50,23,0,29-03-13,1322.5,20122013,9083,25-03-13,50,20122013,8669,50,E,STORE,UPD,,,,D,307,,,0,0
20122013,ST,2405,11381570,125,20122013,5829,,,0,1,4700,10,29-03-13,4441.5,20122013,9100,25-03-13,1,20122013,8687,1,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2405,11381571,125,20122013,5829,,,0,1,2630,10,29-03-13,2485.35,20122013,9100,25-03-13,1,20122013,8687,1,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2406,11001089,125,20122013,5860,,,0,5,371,28,29-03-13,1402.38,20122013,9060,23-03-13,5,20122013,8639,5,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2406,11001091,125,20122013,5860,,,0,5,431,28,29-03-13,1629.18,20122013,9060,23-03-13,5,20122013,8639,5,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2407,11003477,125,20122013,5860,,,0,6,2949,29,29-03-13,13190.88,20122013,9062,23-03-13,6,20122013,8641,6,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2408,11011554,125,20122013,5860,,,0,6,600,0,29-03-13,3780,20122013,9016,22-03-13,6,20122013,8595,6,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2408,11011556,125,20122013,5860,,,0,3,220,0,29-03-13,693,20122013,9016,22-03-13,3,20122013,8595,3,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2409,12003893,160,20122013,50656,,,0,4,1500,0,29-03-13,6300, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2410,11336052,125,20122013,50801,,,0,2,1200,0,29-03-13,2520,20122013,9124,26-03-13,2,20122013,8716,2,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2410,11336053,125,20122013,50801,,,0,2,2650,0,29-03-13,5565,20122013,9124,26-03-13,2,20122013,8716,2,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2411,11212059,104,20122013,30470,,,0,1,2020,0,29-03-13,2121,20132014,134,05-04-13,1,20132014,134,1,E,STORE,ADD,,,,D,308,,,0,0
20122013,ST,2411,11212093,104,20122013,30470,,,0,1,3550,0,29-03-13,3727.5,20132014,134,05-04-13,1,20132014,134,1,E,STORE,ADD,,,,D,308,,,0,0
20122013,ST,2411,11241115,104,20122013,30470,,,0,12,75,0,29-03-13,945,20132014,134,05-04-13,12,20132014,134,12,E,STORE,ADD,,,,D,308,,,0,0
20122013,ST,2412,11101068,112,20122013,30467,,,0,2,280,25,29-03-13,441,20122013,9150,28-03-13,2,20122013,8721,2,E,STORE,ADD,,,,D,304,,,0,0
20122013,ST,2412,11101070,112,20122013,30467,,,0,2,642,30,29-03-13,943.74,20122013,9150,28-03-13,2,20122013,8721,2,E,STORE,ADD,,,,D,304,,,0,0
20122013,ST,2413,11182042,112,20122013,30467,,,0,3,950,0,29-03-13,2992.5,20122013,9168,28-03-13,3,20122013,8738,3,E,STORE,ADD,,,,D,304,,,0,0
20122013,ST,2413,11182089,112,20122013,30467,,,0,3,870,0,29-03-13,2740.5,20122013,9168,28-03-13,3,20122013,8738,3,E,STORE,ADD,,,,D,304,,,0,0
20122013,ST,2414,12081018,160,20122013,40546,,,0,50,130,0,29-03-13,7475,20132014,136,05-04-13,50,20132014,136,50,E,STORE,ADD,,,,D,406,,,0,0
20122013,ST,2415,11001081,160,20122013,20196,,,0,1,4298,24,29-03-13,3429.8,20132014,71,04-04-13,1,20132014,70,1,E,ASD,ADD,,,,D,202,,,0,0
20122013,ST,2416,11001136,160,20122013,20196,,,0,1,9390,24,29-03-13,7493.22,20132014,61,04-04-13,1,20132014,55,1,E,ASD,ADD,,,,D,202,,,0,0
20122013,ST,2417,11704083,105,20122013,5871,,,0,50,220,0,01-04-13,11550,20132014,95,05-04-13,49.6,20132014,98,49.6,E,STORE,UPD,ROLLING,,,D,4,,,0,0
20122013,ST,2417,11704087,105,20122013,5871,,,0,80,220,0,01-04-13,18480,20132014,95,05-04-13,80.45,20132014,98,80.45,E,STORE,UPD,ROLLING,,,D,4,,,0,0
20122013,ST,2417,11705005,105,20122013,5871,,,0,23,220,0,01-04-13,5313,20132014,96,05-04-13,23.4,20132014,99,23.4,E,STORE,UPD,ROLLING,,,D,4,,,0,0
20122013,ST,2418,11805262,122,20122013,5853,,,0,36,120,0,01-04-13,4536,20132014,128,05-04-13,36,20132014,127,36,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2418,11805295,122,20122013,5853,,,0,36,180,0,01-04-13,6804,20132014,128,05-04-13,36,20132014,127,36,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2418,11881377,122,20122013,5853,,,0,12,800,0,01-04-13,10080,20132014,127,05-04-13,12,20132014,126,12,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2419,12337053,122,20122013,5863,,,0,19,326,0,01-04-13,6503.7,20132014,35,03-04-13,19,20132014,36,19,E,STORE,ADD,,,,D,2,,,0,0
20122013,ST,2420,11101069,130,20122013,30466,,,0,1,386,25,01-04-13,303.98,20122013,9150,28-03-13,1,20122013,8721,1,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2421,11107125,130,20122013,30466,,,0,1,275,20,01-04-13,231,20132014,212,08-04-13,1,20132014,225,1,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2422,11004045,130,20122013,30465,,,0,2,1935,10,01-04-13,3657.15,20132014,57,04-04-13,2,20132014,51,2,E,STORE,ADD,J & J or  SMS make only,,,D,306,,,0,0
20122013,ST,2423,11609039,130,20122013,30465,,,0,1,6583,17.5,01-04-13,5702.53, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2423,11609040,130,20122013,30465,,,0,3,1480,17.5,01-04-13,3846.15,20132014,168,06-04-13,3,20132014,168,3,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2424,11336058,124,20122013,50518,, ,0,2,19237,25,08-04-13,30298.28, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2424,11381241,124,20122013,50518,, ,0,2,6344,25,01-05-13,9991.8, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2425,11321032,125,20122013,50523,, ,0,1,14300,15,25-04-13,12762.75, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,504,,,0,0
20122013,ST,2425,11325062,125,20122013,50523,, ,0,1,5200,15,25-04-13,4641, ,0,NULL,0, ,0,0, ,STORE,UPD,,,,D,504,,,0,0
20122013,ST,2426,11001635,122,20122013,5866,,,0,2,14677,24,01-04-13,23424.49,20122013,9147,28-03-13,2,20122013,8712,2,,STORE,UPD,,,,D,4,,,0,0
20122013,ST,2427,11606185,170,20122013,30443,,20122013,66,1,36500,0,08-04-13,37230, ,0,NULL,0, ,0,0, ,STORE,AMD,,,,D,306,,,0,0
20122013,ST,2428,11609217,106,20122013,5851,, ,0,1,18575,0,01-04-13,19503.75,20132014,169,06-04-13,1,20132014,169,1,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2429,11001587,160,20122013,50805,,,0,15,401,28,01-04-13,4547.34,20122013,9197,29-03-13,15,20122013,8765,15,E,STORE,ADD,,,,D,504,,,0,0
20122013,ST,2430,11103013,105,20122013,5873,,,0,65,102.47,64,01-04-13,2517.69,20132014,34,03-04-13,65,20132014,35,65,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2430,11103014,105,20122013,5873,,,0,48,111.95,64,01-04-13,2031.23,20132014,34,03-04-13,48,20132014,35,48,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2430,11103021,105,20122013,5873,,,0,48,198.5,64,01-04-13,3601.58,20132014,34,03-04-13,48,20132014,35,48,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2430,11103356,105,20122013,5873,,,0,20,331.51,64,01-04-13,2506.21,20132014,34,03-04-13,20,20132014,35,20,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2430,11103357,105,20122013,5873,,,0,6,356.25,64,01-04-13,807.98,20132014,34,03-04-13,6,20132014,35,6,E,STORE,ADD,,,,D,4,,,0,0
20122013,ST,2431,11102253,122,20122013,20201,,,0,8,4249,45,02-04-13,19630.38,20122013,9149,28-03-13,8,20122013,8720,8,E,STORE,ADD,(('FENNER' POLY 'F' PLUS PB)),,,D,201,,,0,0
20122013,ST,2432,12004092,160,20122013,30442,,,0,20,255,25,02-04-13,4016.25,20132014,149,06-04-13,20,20132014,156,20,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2432,12004097,160,20122013,30442,,,0,15,340,25,02-04-13,4016.25,20132014,149,06-04-13,15,20132014,156,15,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2433,11609054,130,20122013,30453,,,0,15000,1.85,0,02-04-13,29137.5,20122013,9213,29-03-13,15890,20122013,8778,15890,E,STORE,ADD,,,,D,306,,,0,0
20122013,ST,2434,12142169,160,20122013,5874,,,0,3,2650,0,02-04-13,10119.63,20122013,9180,28-03-13,3,20122013,8749,3,E,STORE,UPD,,,,D,8,,,0,0
20122013,ST,2435,12201001,182,20122013,40369,,,0,500,4.5,0,05-04-13,2362.5,20132014,46,03-04-13,500,20132014,48,500,E,ASD,ADD,,,,D,406,,,0,0
20122013,ST,2436,11102037,122,20122013,5880,,,0,12,1381,45,04-04-13,9570.33,20132014,233,09-04-13,12,20132014,132,12,E,STORE,UPD,(('FENNER' POLY 'F' PLUS PB)),,,D,4,,,0,0
20122013,ST,2436,11102044,122,20122013,5880,,,0,8,2681,45,04-04-13,12386.22,20132014,233,09-04-13,8,20132014,132,8,E,STORE,UPD,(('FENNER' POLY 'F' PLUS PB)),,,D,4,,,0,0
20122013,ST,2437,11102367,122,20122013,5880,,,0,12,924,38,04-04-13,7218.29,20122013,9200,29-03-13,9,20122013,8768,9,,STORE,UPD,(('FENNER' POLY 'F' PLUS PB)),,,D,4,,,0,0
20122013,ST,2438,11202079,104,20122013,30469,,,0,30,235,0,05-04-13,7402.5,20132014,126,05-04-13,31.5,20132014,125,31.5,E,ASD,ADD,,,,D,308,,,0,0
20122013,ST,2439,11211003,104,20122013,30469,,,0,5,395,0,05-04-13,2073.75,20132014,133,05-04-13,5,20132014,133,5,E,ASD,ADD,,,,D,308,,,0,0
20122013,ST,2439,11222003,104,20122013,30469,,,0,10,38,0,05-04-13,399,20132014,133,05-04-13,10,20132014,133,10,E,ASD,ADD,SEAMLESS,,,D,308,,,0,0
20122013,ST,2440,11231022,104,20122013,30469,,,0,1,850,0,05-04-13,892.5,20132014,260,09-04-13,1,20132014,274,1,E,ASD,ADD,,,,D,308,,,0,0
20122013,ST,2441,11102345,104,20122013,30479,,,0,6,321,45,05-04-13,1112.27,20132014,233,09-04-13,6,20132014,132,6,E,ASD,ADD,(('FENNER' POLY 'F' PLUS PB)),,,D,308,,,0,0
20122013,ST,2442,11381574,125,20122013,60110,,,0,1,4868,5,05-04-13,4855.83,20132014,234,09-04-13,1,20132014,240,1,E,ASD,ADD,,,,D,601,,,0,0
20122013,ST,2443,11001580,160,20122013,5876,,,0,15,470,28,05-04-13,5329.8,20132014,114,05-04-13,15,20132014,113,15,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2443,11001597,160,20122013,5876,,,0,6,900,28,05-04-13,4082.4,20132014,114,05-04-13,6,20132014,113,6,E,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2444,12321020,182,20122013,40561,,,0,5000,2.86,0,05-04-13,15015,20132014,205,08-04-13,5165,20132014,217,5165,E,STORE,UPD,,,,D,406,,,0,0
20122013,ST,2445,11704132,124,20122013,50823,,,0,50,330,0,05-04-13,17325, ,0,NULL,0, ,0,0, ,STORE,ADD,main,,,D,504,,,0,0
20122013,ST,2446,12014259,160,20122013,5875,,,0,10,715,0,05-04-13,8222.5,20132014,137,05-04-13,10,20132014,137,10,E,STORE,ADD,,,,D,1,,,0,0
20122013,ST,2446,12014260,160,20122013,5875,,,0,10,985,0,05-04-13,11327.5,20132014,138,05-04-13,10,20132014,138,10,E,STORE,ADD,,,,D,1,,,0,0
20122013,ST,2447,12309013,106,20122013,20211,,,0,1,24000,0,10-04-13,25200, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,201,,,0,0
20122013,ST,2448,11107204,106,20122013,5893,,,0,3,5500,0,16-03-13,19466.37, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,8,,,0,0
20122013,ST,2448,11107205,106,20122013,5893,,,0,2,5500,0,16-03-13,12977.58, ,0,NULL,0, ,0,0, ,STORE,ADD,,,,D,8,,,0,0
20122013,WO,74,19281081, , ,0, , ,0,1,3200,0,09-03-13,3200,20122013,8478,05-03-13,1,20122013,8080,1,E,STORE,AMD,,,, , , , ,0,0
20122013,WO,75,19201906, , ,0, , ,0,1,25010,7.5,13-03-13,27293.33,20122013,9009,22-03-13,1,20122013,8580,1,E,STORE,ADD,,,, , , , ,0,0
20122013,WO,76,19202507, , ,0, , ,0,1,39150,0,08-03-13,43988.94, ,0,NULL,0, ,0,0, ,STORE,ADD,,,, , , , ,0,0
20122013,WO,77,19281083, , ,0, , ,0,1,65000,0,15-04-13,73034, ,0,NULL,0, ,0,0, ,STORE,UPD,,,, , , , ,0,0
20122013,WO,77,19281084, , ,0, , ,0,16,3000,0,15-04-13,53932.8, ,0,NULL,0, ,0,0, ,STORE,UPD,,,, , , , ,0,0
20122013,WO,78,19281085, , ,0, , ,0,1,44000,0,04-04-13,49438.4, ,0,NULL,0, ,0,0, ,STORE,UPD,,,, , , , ,0,0
20122013,WO,79,19281086, , ,0, , ,0,1280,185,0,15-04-13,266068.48, ,0,NULL,0, ,0,0, ,STORE,ADD,,,, , , , ,0,0
